code_op;nom_op;num_site;id_site_partage;id_station_anfr;x;y;latitude;longitude;nom_reg;nom_dep;insee_dep;nom_com;insee_com;site_2g;site_3g;site_4g;site_5g;mes_4g_trim;site_ZB;site_DCC;site_strategique;site_capa_240mbps;date_ouverturecommerciale_5g;site_5g_700_m_hz;site_5g_800_m_hz;site_5g_1800_m_hz;site_5g_2100_m_hz;site_5g_3500_m_hz
20801;Orange;00000001R1;;0272290011;573458;6899259;49,18056;1,26445;Normandie;Eure;27;Fontaine-Bellenger;27249;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000001Z1;;0142290016;454237;6903487;49,18389;-0,37167;Normandie;Calvados;14;Caen;14118;1;1;1;1;0;0;0;0;1;2021-05-31;0;0;0;0;1
20801;Orange;00000003R1;;0762290018;560709;6927372;49,43055;1,08028;Normandie;Seine-Maritime;76;Rouen;76540;1;1;1;1;0;0;0;0;1;2022-07-21;0;0;0;0;1
20801;Orange;00000004Z1;;0142290003;496750;6915926;49,31055;0,205;Normandie;Calvados;14;Saint-Gatien-des-Bois;14578;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000005Z1;;0142290018;499454;6927334;49,41389;0,23667;Normandie;Calvados;14;Honfleur;14333;1;1;1;1;0;0;0;0;1;2023-07-05;0;0;0;0;1
20801;Orange;00000006R1;;0272290009;519297;6921325;49,36584;0,5125;Normandie;Eure;27;Saint-Mards-de-Blacarville;27563;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000006Z1;;0142290191;490586;6922642;49,36889;0,11694;Normandie;Calvados;14;Trouville-sur-Mer;14715;1;1;1;1;0;0;0;0;1;2022-05-31;0;0;0;0;1
20801;Orange;00000007R1;;0762290219;495336;6937995;49,50834;0,17472;Normandie;Seine-Maritime;76;Le Havre;76351;1;1;1;1;0;0;0;0;1;2021-10-12;0;0;0;0;1
20801;Orange;00000007Z1;;0142290187;475735;6913678;49,28333;-0,0825;Normandie;Calvados;14;Dives-sur-Mer;14225;1;1;1;1;0;0;0;0;1;2022-07-21;0;0;0;0;1
20801;Orange;00000008R1;;0762290026;554348;6911116;49,28306;0,99833;Normandie;Seine-Maritime;76;Elbeuf;76231;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000008Z1;;0142290015;459699;6915812;49,29667;-0,30389;Normandie;Calvados;14;Hermanville-sur-Mer;14325;1;1;1;1;0;0;0;0;1;2023-12-14;0;0;0;0;1
20801;Orange;00000009R1;;0762290009;524804;6938933;49,52556;0,58084;Normandie;Seine-Maritime;76;La Frénaye;76281;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000010R1;;0272290005;587070;6887789;49,08;1,45417;Normandie;Eure;27;Vernon;27681;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000010Z1;;0142290023;474444;6892053;49,08861;-0,08861;Normandie;Calvados;14;Ouézy;14482;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000011R1;;0272290012;567512;6907614;49,25445;1,18028;Normandie;Eure;27;Val-de-Reuil;27701;1;1;1;1;0;0;0;0;1;2022-03-24;0;0;0;0;1
20801;Orange;00000011Z1;;0142290012;494757;6898003;49,14889;0,1864;Normandie;Calvados;14;Saint-Désir;14574;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000012Z1;;0142290021;435378;6894148;49,0925;-0,62417;Normandie;Calvados;14;Parfouru-sur-Odon;14491;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000013R1;;0762290244;538220;6949268;49,62195;0,76194;Normandie;Seine-Maritime;76;Yvetot;76758;1;1;1;1;0;0;0;0;1;2022-04-29;0;0;0;0;1
20801;Orange;00000013Z1;;0502290113;411480;6881778;48,97111;-0,9425;Normandie;Manche;50;Torigny-les-Villes;50601;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000014R1;;0762290360;557551;6955122;49,67916;1,02723;Normandie;Seine-Maritime;76;Tôtes;76700;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000014Z1;;0502290112;395228;6877911;48,92888;-1,16139;Normandie;Manche;50;Percy-en-Normandie;50393;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000015R1;;0762290015;587584;6962119;49,74805;1,44112;Normandie;Seine-Maritime;76;Neufchâtel-en-Bray;76462;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000015Z1;;0502290007;380134;6851846;48,6875;-1,3475;Normandie;Manche;50;Saint-Senier-sous-Avranches;50554;1;1;1;1;0;0;0;0;1;2022-09-22;0;0;0;0;1
20801;Orange;00000016R1;;0762290029;608914;6964150;49,76972;1,73639;Normandie;Seine-Maritime;76;Aumale;76035;1;1;1;0;0;0;0;0;0;;0;0;0;0;0
20801;Orange;00000016Z1;;0502290004;401212;6900521;49,13472;-1,09583;Normandie;Manche;50;Saint-Georges-Montcocq;50475;1;1;1;1;0;0;0;0;1;2023-09-21;0;0;0;0;1
20801;Orange;00000017R1;;0762290027;551102;6940197;49,54361;0,94333;Normandie;Seine-Maritime;76;Barentin;76057;1;1;1;1;0;0;0;0;1;2022-02-25;0;0;0;0;1
20801;Orange;00000017Z1;;0142290170;466382;6869929;48,88694;-0,18667;Normandie;Calvados;14;Falaise;14258;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000018R1;;0762290034;560541;6980440;49,90723;1,06;Normandie;Seine-Maritime;76;Hautot-sur-Mer;76349;1;1;1;1;0;0;0;0;1;2022-03-24;0;0;0;0;1
20801;Orange;00000018Z1;;0612290119;478185;6856081;48,76667;-0,01861;Normandie;Orne;61;Sévigny;61472;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000019R1;;0762290036;567234;6942675;49,56944;1,16528;Normandie;Seine-Maritime;76;Fontaine-le-Bourg;76271;1;1;1;1;0;0;0;0;1;2022-07-21;0;0;0;0;1
20801;Orange;00000019Z1;;0612290008;491855;6838454;48,61278;0,17583;Normandie;Orne;61;Sées;61464;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000020R1;;0272290002;564067;6885072;49,05111;1,14027;Normandie;Eure;27;Gravigny;27299;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000020Z1;;0612290087;484683;6821782;48,46056;0,08695;Normandie;Orne;61;Valframbert;61497;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000021R1;;0272290014;547408;6898005;49,16361;0,90777;Normandie;Eure;27;Vitot;27698;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000021Z1;;0142290006;422087;6922089;49,33778;-0,82444;Normandie;Calvados;14;Aure sur Mer;14591;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000022R1;;0272290015;514834;6895560;49,13305;0,4625;Normandie;Eure;27;Thiberville;27629;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000022Z1;;0502290016;390783;6919483;49,3;-1,25251;Normandie;Manche;50;Carentan-les-Marais;50099;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000023R1;;0762290037;561778;6932416;49,47611;1,09333;Normandie;Seine-Maritime;76;Mont-Saint-Aignan;76451;1;1;1;1;0;0;0;0;1;2021-03-31;0;0;0;0;1
20801;Orange;00000023Z1;;0502290017;386643;6932211;49,41222;-1,31889;Normandie;Manche;50;Sainte-Mère-Église;50523;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000024R1;;0762290021;489268;6938370;49,50973;0,09084;Normandie;Seine-Maritime;76;Le Havre;76351;1;1;1;1;0;0;0;0;1;2023-01-26;0;0;0;0;1
20801;Orange;00000024Z1;;0502290158;371894;6946535;49,53333;-1,53306;Normandie;Manche;50;Saint-Joseph;50498;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000025R1;;0762290259;555704;6917573;49,34139;1,01473;Normandie;Seine-Maritime;76;Grand-Couronne;76319;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000025Z1;;0502290110;367383;6955218;49,60889;-1,60223;Normandie;Manche;50;Cherbourg-en-Cotentin;50129;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000026R1;;0762290175;558694;6925010;49,40889;1,05333;Normandie;Seine-Maritime;76;Le Grand-Quevilly;76322;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000026Z1;;0502290021;366514;6958582;49,63861;-1,61694;Normandie;Manche;50;Cherbourg-en-Cotentin;50129;1;1;1;1;0;0;0;0;1;2021-07-30;0;0;0;0;1
20801;Orange;00000027R1;;0762290038;563792;6929833;49,45333;1,12195;Normandie;Seine-Maritime;76;Bihorel;76095;1;1;1;1;0;0;0;0;1;2021-06-30;0;0;0;0;1
20801;Orange;00000027Z1;;0142290182;431510;6914803;49,27639;-0,69028;Normandie;Calvados;14;Saint-Vigor-le-Grand;14663;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000028R1;;0762290056;559779;6930579;49,45917;1,06639;Normandie;Seine-Maritime;76;Mont-Saint-Aignan;76451;1;1;1;1;0;0;0;0;1;2021-03-31;0;0;0;0;1
20801;Orange;00000028Z1;;0142290024;401383;6920964;49,31834;-1,10806;Normandie;Calvados;14;Isigny-sur-Mer;14342;1;1;1;1;0;0;0;0;1;2023-12-05;0;0;0;0;1
20801;Orange;00000029R1;;0762290049;556813;6932848;49,47889;1,02472;Normandie;Seine-Maritime;76;Maromme;76410;1;1;1;1;0;0;0;0;1;2021-03-31;0;0;0;0;1
20801;Orange;00000029Z1;;0142290025;407179;6928308;49,38695;-1,03362;Normandie;Calvados;14;Grandcamp-Maisy;14312;1;1;1;1;0;0;0;0;1;2023-07-11;0;0;0;0;1
20801;Orange;00000030Z1;;0142290026;452085;6906702;49,21194;-0,40306;Normandie;Calvados;14;Saint-Contest;14566;1;1;1;1;0;0;0;0;1;2023-10-03;0;0;0;0;1
20801;Orange;00000031R1;;0762290045;545672;6935085;49,49639;0,87027;Normandie;Seine-Maritime;76;Duclair;76222;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000031Z1;;0142290008;455895;6905302;49,20083;-0,35;Normandie;Calvados;14;Caen;14118;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000032R1;;0762290258;551772;6943550;49,57389;0,95138;Normandie;Seine-Maritime;76;Pavilly;76495;1;1;1;1;0;0;0;0;1;2022-02-25;0;0;0;0;1
20801;Orange;00000032Z1;;0142290186;487891;6921844;49,36083;0,08028;Normandie;Calvados;14;Deauville;14220;1;1;1;1;0;0;0;0;1;2022-01-21;0;0;0;0;1
20801;Orange;00000033R1;;0762290084;558783;6934314;49,4925;1,05139;Normandie;Seine-Maritime;76;Notre-Dame-de-Bondeville;76474;1;1;1;1;0;0;0;0;1;2021-03-31;0;0;0;0;1
20801;Orange;00000033Z1;;0142290213;499226;6928888;49,42778;0,23278;Normandie;Calvados;14;Honfleur;14333;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000034R1;;0762290042;559759;6940442;49,54778;1,06278;Normandie;Seine-Maritime;76;Eslettes;76245;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000034Z1;;0142290031;488209;6910205;49,25638;0,09055;Normandie;Calvados;14;Beaumont-en-Auge;14055;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000035R1;;0762290240;565820;6935566;49,50528;1,14805;Normandie;Seine-Maritime;76;Isneauville;76377;1;1;1;1;0;0;0;0;1;2023-09-14;0;0;0;0;1
20801;Orange;00000035Z1;;0142290033;457816;6901819;49,17027;-0,32166;Normandie;Calvados;14;Mondeville;14437;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000036R1;;0762290270;585361;6994855;50,04167;1,40111;Normandie;Seine-Maritime;76;Eu;76255;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000036Z1;;0502290023;361981;6959809;49,64722;-1,68056;Normandie;Manche;50;Cherbourg-en-Cotentin;50129;1;1;1;1;0;0;0;0;1;2023-05-24;0;0;0;0;1
20801;Orange;00000037R1;;0762290044;570240;6928045;49,43861;1,21138;Normandie;Seine-Maritime;76;Saint-Jacques-sur-Darnétal;76591;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000038R1;;0762290047;566188;6928045;49,43777;1,15555;Normandie;Seine-Maritime;76;Darnétal;76212;1;1;1;1;0;0;0;0;1;2022-04-29;0;0;0;0;1
20801;Orange;00000038Z1;;0502290085;347681;6964330;49,68;-1,88194;Normandie;Manche;50;La Hague;50041;1;1;1;1;0;0;0;0;1;2023-11-23;0;0;0;0;1
20801;Orange;00000039R1;;0762290008;565026;6926620;49,42473;1,14;Normandie;Seine-Maritime;76;Le Mesnil-Esnard;76429;1;1;1;1;0;0;0;0;1;2023-12-01;0;0;0;0;1
20801;Orange;00000039Z1;;0612290010;517412;6828296;48,52916;0,52667;Normandie;Orne;61;Saint-Langis-lès-Mortagne;61414;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000040Z1;;0612290005;525475;6854867;48,77028;0,625;Normandie;Orne;61;Saint-Sulpice-sur-Risle;61456;1;1;1;1;0;0;0;0;1;2022-05-31;0;0;0;0;1
20801;Orange;00000041Z1;;0612290113;493443;6873165;48,92528;0,18055;Normandie;Orne;61;Vimoutiers;61508;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000042Z1;;0612290069;432636;6838464;48,59111;-0,62667;Normandie;Orne;61;Domfront en Poiraie;61145;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000043R1;;0272290027;564534;6909167;49,26778;1,13889;Normandie;Eure;27;Terres de Bord;27412;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000043Z1;;0612290004;438768;6857135;48,76139;-0,555;Normandie;Orne;61;Saint-Georges-des-Groseillers;61391;1;1;1;1;0;0;0;0;1;2022-04-25;0;0;0;0;1
20801;Orange;00000044R1;;0272290018;566493;6902074;49,20445;1,16806;Normandie;Eure;27;Louviers;27375;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000044Z1;;0502290170;376450;6893474;49,05944;-1,42917;Normandie;Manche;50;Coutances;50147;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000045R1;;0272290021;572367;6915818;49,32917;1,24444;Normandie;Eure;27;Romilly-sur-Andelle;27493;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000045Z1;;0502290167;352213;6945687;49,51528;-1,80361;Normandie;Manche;50;Les Pieux;50402;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000046R1;;0272290020;580986;6918415;49,35417;1,36222;Normandie;Eure;27;Val d'Orger;27294;1;1;1;1;0;0;0;0;1;2023-10-11;0;0;0;0;1
20801;Orange;00000046Z1;;0502290014;364257;6869789;48,84055;-1,57695;Normandie;Manche;50;Granville;50218;1;1;1;1;0;0;0;0;1;2021-11-26;0;0;0;0;1
20801;Orange;00000047R1;;0272290023;584648;6905699;49,24056;1,41611;Normandie;Eure;27;Les Andelys;27016;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000047Z1;;0142290036;414664;6866250;48,83306;-0,88862;Normandie;Calvados;14;Vire Normandie;14762;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000048R1;;0272290019;578737;6895962;49,15194;1,33778;Normandie;Eure;27;Saint-Aubin-sur-Gaillon;27517;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000048Z1;;0142290196;452393;6917607;49,31;-0,40528;Normandie;Calvados;14;Douvres-la-Délivrande;14228;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000049R1;;0762290041;491054;6936541;49,49389;0,11639;Normandie;Seine-Maritime;76;Le Havre;76351;1;1;1;1;0;0;0;0;1;2021-03-31;0;0;0;0;1
20801;Orange;00000049Z1;;0142290034;482818;6916962;49,31528;0,01305;Normandie;Calvados;14;Villers-sur-Mer;14754;1;1;1;1;0;0;0;0;1;2023-06-20;0;0;0;0;1
20801;Orange;00000050R1;;0762290066;502157;6939548;49,52444;0,26806;Normandie;Seine-Maritime;76;Saint-Laurent-de-Brèvedent;76596;1;1;1;0;0;0;0;0;0;;0;0;0;0;0
20801;Orange;00000050Z1;;0502290026;388950;6866523;48,82362;-1,23861;Normandie;Manche;50;Villedieu-les-Poêles-Rouffigny;50639;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000051R1;;0762290178;495022;6941037;49,53556;0,16888;Normandie;Seine-Maritime;76;Montivilliers;76447;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000051Z1;;0142290038;421030;6886443;49,01722;-0,81528;Normandie;Calvados;14;Souleuvre en Bocage;14061;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000052R1;;0762290040;503015;6934663;49,48083;0,28222;Normandie;Seine-Maritime;76;Sandouville;76660;1;1;1;1;0;0;0;0;1;2023-12-31;0;0;0;0;1
20801;Orange;00000053Z1;;0612290014;488587;6828560;48,52278;0,1364;Normandie;Orne;61;Écouves;61341;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000054Z1;;0612290016;484941;6818188;48,42833;0,09223;Normandie;Orne;61;Alençon;61001;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000055R1;;0762290067;521219;6939508;49,52972;0,53112;Normandie;Seine-Maritime;76;Lillebonne;76384;1;1;1;0;0;0;0;0;0;;0;0;0;0;0
20801;Orange;00000055Z1;;0612290127;505477;6867617;48,87916;0,34723;Normandie;Orne;61;Sap-en-Auge;61460;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000056R1;;0762290051;516812;6943946;49,56833;0,46834;Normandie;Seine-Maritime;76;Bolbec;76114;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000056Z1;;0612290015;499289;6851387;48,73138;0,27055;Normandie;Orne;61;Ménil-Froger;61264;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000057Z1;;0502290027;368080;6836934;48,5475;-1,49945;Normandie;Manche;50;Pontorson;50410;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000058R1;;0762290064;489398;6936973;49,49722;0,09334;Normandie;Seine-Maritime;76;Le Havre;76351;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000058Z1;;0502290031;353995;6932141;49,39472;-1,76777;Normandie;Manche;50;Barneville-Carteret;50031;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000059R1;;0272290024;534451;6920991;49,36694;0,72112;Normandie;Eure;27;Rougemontiers;27497;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000059Z1;;0502290029;369484;6909529;49,2;-1,53694;Normandie;Manche;50;Créances;50151;1;0;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000060R1;;0272290122;508659;6919011;49,34195;0,36723;Normandie;Eure;27;Beuzeville;27065;1;1;1;1;0;0;0;0;1;2022-04-29;0;0;0;0;1
20801;Orange;00000060Z1;;0502290030;365868;6892284;49,04334;-1,57277;Normandie;Manche;50;Agon-Coutainville;50003;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000061R1;;0272290026;564470;6882343;49,02667;1,14666;Normandie;Eure;27;Évreux;27229;1;1;1;1;0;0;0;0;1;2022-12-22;0;0;0;0;1
20801;Orange;00000062R1;;0762290230;561721;6982143;49,92278;1,07584;Normandie;Seine-Maritime;76;Dieppe;76217;1;1;1;1;0;0;0;0;1;2022-04-29;0;0;0;0;1
20801;Orange;00000062Z1;;0502290033;378997;6844239;48,61861;-1,35722;Normandie;Manche;50;Pontaubault;50408;1;1;1;1;0;0;0;0;1;2022-10-25;0;0;0;0;1
20801;Orange;00000063R1;;0762290057;499084;6959729;49,70472;0,21584;Normandie;Seine-Maritime;76;Étretat;76254;1;1;1;1;0;0;0;0;1;2022-03-24;0;0;0;0;1
20801;Orange;00000063Z1;;0502290032;397252;6840847;48,59694;-1,1075;Normandie;Manche;50;Grandparigny;50391;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000064R1;;0762290062;510828;6966040;49,765;0,37555;Normandie;Seine-Maritime;76;Fécamp;76259;1;1;1;1;0;0;0;0;1;2022-01-21;0;0;0;0;1
20801;Orange;00000064Z1;;0502290028;415257;6833291;48,53723;-0,85862;Normandie;Manche;50;Le Teilleul;50591;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000065R1;;0762290234;537165;6976237;49,86389;0,73666;Normandie;Seine-Maritime;76;Manneville-ès-Plains;76407;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000065Z1;;0612290018;444362;6832311;48,54056;-0,46416;Normandie;Orne;61;Rives d'Andaine;61096;1;1;1;0;0;0;0;0;0;;0;0;0;0;0
20801;Orange;00000066Z1;;0142290180;454107;6899967;49,15223;-0,37139;Normandie;Calvados;14;Fleury-sur-Orne;14271;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000067R1;;0272290029;610358;6910432;49,28722;1,76805;Normandie;Eure;27;Gisors;27284;1;1;1;1;0;0;0;0;1;2022-09-22;0;0;0;0;1
20801;Orange;00000067Z1;;0142290060;449340;6885484;49,02028;-0,42805;Normandie;Calvados;14;Les Moutiers-en-Cinglais;14458;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000068R1;;0762290022;601123;6930520;49,46639;1,63639;Normandie;Seine-Maritime;76;Bosc-Hyons;76124;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000068Z1;;0142290049;445615;6882183;48,98916;-0,47694;Normandie;Calvados;14;Thury-Harcourt-le-Hom;14689;1;1;1;0;0;0;0;0;0;;0;0;0;0;0
20801;Orange;00000069Z1;;0142290046;444265;6876059;48,93361;-0,49167;Normandie;Calvados;14;Saint-Rémy;14656;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000070Z1;;0142290080;440459;6867942;48,85917;-0,5386;Normandie;Calvados;14;Condé-en-Normandie;14174;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000071R1;;0272290028;567925;6853807;48,77083;1,20277;Normandie;Eure;27;Nonancourt;27438;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000071Z1;;0612290021;437053;6849051;48,68806;-0,57333;Normandie;Orne;61;Le Châtellier;61102;1;1;1;1;0;0;0;0;1;2023-07-13;0;0;0;0;1
20801;Orange;00000072R1;;0272290038;525784;6891448;49,09917;0,61417;Normandie;Eure;27;Menneval;27398;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000072Z1;;0142290040;454765;6903031;49,18;-0,36417;Normandie;Calvados;14;Caen;14118;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000073R1;;0272290128;532892;6902086;49,19666;0,70722;Normandie;Eure;27;Brionne;27116;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000073Z1;;0142290013;452705;6903212;49,18083;-0,3925;Normandie;Calvados;14;Caen;14118;1;1;1;1;0;0;0;0;1;2022-07-28;0;0;0;0;1
20801;Orange;00000074R1;;0272290057;539686;6908199;49,25334;0,79805;Normandie;Eure;27;Saint-Denis-des-Monts;27531;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000075R1;;0272290079;550100;6904054;49,21861;0,94251;Normandie;Eure;27;Amfreville-Saint-Amand;27011;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000075Z1;;0142290083;467448;6901855;49,17417;-0,18972;Normandie;Calvados;14;Troarn;14712;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000076R1;;0272290033;565167;6871265;48,92723;1,15972;Normandie;Eure;27;Chambois;27032;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000077R1;;0272290016;579623;6879164;49,00111;1,35472;Normandie;Eure;27;Pacy-sur-Eure;27448;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000077Z1;;0142290055;456129;6900777;49,16027;-0,34417;Normandie;Calvados;14;Caen;14118;1;1;1;1;0;0;0;0;1;2023-05-24;0;0;0;0;1
20801;Orange;00000078R1;;0272290031;582749;6896899;49,16111;1,3925;Normandie;Eure;27;Saint-Pierre-la-Garenne;27599;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000078Z1;;0142290200;460892;6910442;49,24888;-0,28444;Normandie;Calvados;14;Bénouville;14060;1;1;1;1;0;0;0;0;1;2023-12-19;0;0;0;0;1
20801;Orange;00000079Z1;;0142290045;463670;6914503;49,28639;-0,24862;Normandie;Calvados;14;Ouistreham;14488;1;1;1;1;0;0;0;0;1;2023-05-24;0;0;0;0;1
20801;Orange;00000080R1;;0762290069;586402;6930855;49,46695;1,43333;Normandie;Seine-Maritime;76;La Haye;76352;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000081Z1;;0142290206;438093;6910478;49,24028;-0,59722;Normandie;Calvados;14;Moulins-en-Bessin;14406;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000082R1;;0762290077;510271;6952912;49,64694;0,37389;Normandie;Seine-Maritime;76;Goderville;76302;1;1;1;0;0;0;0;0;0;;0;0;0;0;0
20801;Orange;00000083R1;;0762290241;491751;6946815;49,58639;0,12084;Normandie;Seine-Maritime;76;Cauville-sur-Mer;76167;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000083Z1;;0142290225;481340;6910525;49,25695;-0,00389;Normandie;Calvados;14;Douville-en-Auge;14227;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000084Z1;;0142290198;492327;6910457;49,26;0,14695;Normandie;Calvados;14;Reux;14534;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000085R1;;0762290371;577880;6954372;49,67666;1,30889;Normandie;Seine-Maritime;76;Saint-Saëns;76648;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000085Z1;;0142290052;503780;6915774;49,31139;0,30167;Normandie;Calvados;14;Saint-André-d'Hébertot;14555;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000086R1;ZPH76201;0762290306;598969;6978141;49,89389;1,59501;Normandie;Seine-Maritime;76;Saint-Riquier-en-Rivière;76645;1;1;1;0;0;1;0;0;1;;0;0;0;0;0
20801;Orange;00000086Z1;;0142290042;506257;6896862;49,14222;0,34445;Normandie;Calvados;14;Marolles;14403;1;1;1;0;0;0;0;0;1;;0;0;0;0;0
20801;Orange;00000087R1;;0272290151;601121;6903445;49,22305;1,64278;Normandie;Eure;27;Authevernes;27026;1;1;1;0;0;0;0;0;0;;0;0;0;0;0
20801;Orange;00000087Z1;;0142290201;497310;6897387;49,14417;0,22166;Normandie;Calvados;14;Lisieux;14366;1;1;1;1;0;0;0;0;1;2022-10-11;0;0;0;0;1
20801;Orange;00000088R1;;0272290161;565379;6880344;49,00889;1,15972;Normandie;Eure;27;Évreux;27229;1;1;1;1;0;0;0;0;1;2022-01-21;0;0;0;0;1
